species;plotID;135;142;150;157;164;169;176;183;189
Vicia tetrasperma;EB 2-4-4;;;;;;;;;
Achillea millefolium;EB 3-3-3;;;;;;;;;
Agrostis capillaris;EB 3-3-3;;;;;;;;4;4
Agrostis gigantea;EB 3-3-3;;;;;;;;;
Agrostis stolonifera;EB 3-3-3;;;;;;;;;
Ajuga reptans;EB 3-3-3;;;;;;;;;
Alchemilla monticula;EB 3-3-3;;;;;;;;;
Alchemilla vulgaris;EB 3-3-3;;;;4;6;7;9;4;7
Alopecurus pratensis;EB 3-3-3;;;;;;;;;
Anthoxanthum odoratum;EB 3-3-3;;;;4;11;11;18;5;5
Arabidopsis thaliana;EB 3-3-3;;;;;;;;;
Arrhenatherum elatius;EB 3-3-3;;;;;;;;;
Bellis perennis;EB 3-3-3;;;;;;;;;
Bistorta officianilis;EB 3-3-3;;;;;;;;;
Briza media;EB 3-3-3;;;;;;;;;
Cardamine amara;EB 3-3-3;;;;;;;;;
Cardamine hirsuta;EB 3-3-3;;;;;;;;;
Carex humilis;EB 3-3-3;;;;;;;;;
Carex montana;EB 3-3-3;;;;;;;;;
Carex spicata cf;EB 3-3-3;;;;;;;;;
Carex sylvatica;EB 3-3-3;;;;;;;;;
Carum carvi;EB 3-3-3;;;;;;;;;
Centaurea jacea;EB 3-3-3;;;;;;;;;
Cerastium holosteoides;EB 3-3-3;;;;;;;;;
Chaerophyllum temulum;EB 3-3-3;;;;;;;;;
Crepis aurea;EB 3-3-3;;;;;;;;;
Crepis biennis;EB 3-3-3;;;;;;;;;
Crocus albiflorus;EB 3-3-3;;;;;;;;;
Cynosurus cristatus;EB 3-3-3;;;;;;;;;
Dactylis glomerata;EB 3-3-3;;;;;;;;;
Daucus carota;EB 3-3-3;;;;;;;;;
Deschampsia flexuosa;EB 3-3-3;;;;;;;;;
Draba verna;EB 3-3-3;;;;;;;;;
Elymus caninus;EB 3-3-3;;;;;;;;;
Elymus repens;EB 3-3-3;;;;;;;;;
Equisetum arvense;EB 3-3-3;;;;;;;;;
Euphrasia stricta;EB 3-3-3;;;;;;;;;
Festuca pratensis;EB 3-3-3;;;;;;;;2;1
Festuca rubra;EB 3-3-3;;;;;;;;;
Filipendula ulmaria;EB 3-3-3;;;;;;;;;
Galium album;EB 3-3-3;;;;;;;;;
Geranium rotundifolium;EB 3-3-3;;;;;;;;;
Geum rivale;EB 3-3-3;;;;;;;;;
Geum urbanum;EB 3-3-3;;;;;;;;;
Glechoma hederacea;EB 3-3-3;;;;;;;;;
Helictotrichon pubescens;EB 3-3-3;;;;;;;;1;
Heracleum sphondylium;EB 3-3-3;;;;;;;;;
Hieracium aurantiacum;EB 3-3-3;;;;;;;;;
Hieracium Macranthum;EB 3-3-3;;;;;;;;;
Hieracium pilosella ;EB 3-3-3;;;;;;;;;
Holcus lanatus;EB 3-3-3;;;;;;;;;
Hypochaeris radicata;EB 3-3-3;;;;;;;;;
Knautia arvensis;EB 3-3-3;;;;;;;;;
Lamium purpureum;EB 3-3-3;;;;;;;;;
Lathyrus pratensis;EB 3-3-3;;;;;;;;;
Leontodon autumnalis;EB 3-3-3;;;;;;;;;
Leontodon helveticus;EB 3-3-3;;;;;;;;3;1
Leontodon hispidus;EB 3-3-3;;;;;;;;;
Leucanthemum ircutianum;EB 3-3-3;;;;;;;;;
Lolium multiflorum;EB 3-3-3;;;;;;;;;
Lolium perenne;EB 3-3-3;;;;;;;;;
Lotus corniculatus;EB 3-3-3;;;;;;;;;
Luzula campestris;EB 3-3-3;;;;;;;;;
Lychnis flos-cuculi;EB 3-3-3;;;;;;;;;
Myosotis alpestris;EB 3-3-3;;;;;5;16;12;14;7
Peucedanum oreoselinum;EB 3-3-3;;;;;;;;;
Phleum pratense;EB 3-3-3;;;;;;;;;
Phleum pratensis;EB 3-3-3;;;;;;;;;
Pilosella aurantiaca;EB 3-3-3;;;;;;;;;
Pilosella piloselloides;EB 3-3-3;;;;;;;;;
Pimpinella major;EB 3-3-3;;;;;;;;;
Pimpinella saxifraga;EB 3-3-3;;;;;;;;;
Plantago lanceolata;EB 3-3-3;;;;;;;;;
Poa angustifolia;EB 3-3-3;;;;;;;;;
Poa pratense;EB 3-3-3;;;;;;;;;
Poa pratensis;EB 3-3-3;;;;;;;;;
Poa trivalis ;EB 3-3-3;;;;;;;;;
Poa trivialis;EB 3-3-3;;;;;;;;1;
Primula veris;EB 3-3-3;;;;;;;;;
Prunella vulgaris;EB 3-3-3;;;;;;;;;
Ranunculus acris;EB 3-3-3;;;;;;;;;
Ranunculus bulbosus;EB 3-3-3;;;;;;;;;
Ranunculus ficaria;EB 3-3-3;;;;;;;;;
Ranunculus montanus;EB 3-3-3;;;;;;;;;
Ranunculus repens;EB 3-3-3;;;;;;;;;
Rhinanthus minor;EB 3-3-3;;;;;7;12;;;
Rhinanthus serotinus;EB 3-3-3;;;;;;;6;;
Rumex acetosa;EB 3-3-3;;;;;;;;;
Rumex sanguineus;EB 3-3-3;;;;;;;;;
Silene alba;EB 3-3-3;;;;;;;;;
Silene flos-cuculi;EB 3-3-3;;;;;;;6;4;
Stellaria media;EB 3-3-3;;;;;;;;;
Taraxacum officinale;EB 3-3-3;;;;;;;;;
Taraxacum sect Ruderalia;EB 3-3-3;;;;;;;;;
Thlaspi arvense;EB 3-3-3;;;;;;;;;
Tragopodon pratensis;EB 3-3-3;;;;;;;;;
Trifolium dubium;EB 3-3-3;;;;;;;;;
Trifolium incarnatum;EB 3-3-3;;;;;;;;;
Trifolium medium;EB 3-3-3;;;;;;;;;
Trifolium pratense;EB 3-3-3;;;;;;;;;
Trifolium repens;EB 3-3-3;;;;;;;;;
Trisetum flavescens;EB 3-3-3;;;;;;4;;;4
Trollius europaeus;EB 3-3-3;;;;;;;;;
Veronica arvensis;EB 3-3-3;;;;;;;;;
Veronica chamaedrys;EB 3-3-3;;;;;;4;;;
Veronica filiformis;EB 3-3-3;;;;;;;;;
Veronica hederifolia;EB 3-3-3;;;;;;;;;
Veronica persica;EB 3-3-3;;;;;;;;;
Veronica polita;EB 3-3-3;;;;;;;;;
Veronica serpyllifolia;EB 3-3-3;;;;;;;;;
Vicia angustifolia;EB 3-3-3;;;;;;;;;
Vicia cracca;EB 3-3-3;;;;;;;;;
Vicia hirsuta;EB 3-3-3;;;;;;;;;
Vicia sepium;EB 3-3-3;;;;;;;;;
Vicia tetrasperma;EB 3-3-3;;;;;;;;;
Achillea millefolium;EB 3-3-2;;;;;;;;;
Agrostis capillaris;EB 3-3-2;;;;;;;;6;14
Agrostis gigantea;EB 3-3-2;;;;;;;;;
Agrostis stolonifera;EB 3-3-2;;;;;;;;;
Ajuga reptans;EB 3-3-2;;;;;;;;;
Alchemilla monticula;EB 3-3-2;;;;;;;;;
Alchemilla vulgaris;EB 3-3-2;;;;2;4;6;3;3;11
Alopecurus pratensis;EB 3-3-2;;;;;;;;;
Anthoxanthum odoratum;EB 3-3-2;;;;2;4;3;3;1;
Arabidopsis thaliana;EB 3-3-2;;;;;;;;;
Arrhenatherum elatius;EB 3-3-2;;;;;;;;;
Bellis perennis;EB 3-3-2;;;;;;;;;
Bistorta officianilis;EB 3-3-2;;;;;;;;;
Briza media;EB 3-3-2;;;;;;;;;
Cardamine amara;EB 3-3-2;;;;;;;;;
Cardamine hirsuta;EB 3-3-2;;;;;;;;;
Carex humilis;EB 3-3-2;;;;;;;;;
Carex montana;EB 3-3-2;;;;;;;;;
Carex spicata cf;EB 3-3-2;;;;;;;;;
Carex sylvatica;EB 3-3-2;;;;;;;;;
Carum carvi;EB 3-3-2;;;;;;;;;
Centaurea jacea;EB 3-3-2;;;;;;;;;
Cerastium holosteoides;EB 3-3-2;;;;;;;;;
Chaerophyllum temulum;EB 3-3-2;;;;;;;;;
Crepis aurea;EB 3-3-2;;;;;;;;;
Crepis biennis;EB 3-3-2;;;;;;;;;
Crocus albiflorus;EB 3-3-2;;;;;;;;;
Cynosurus cristatus;EB 3-3-2;;;;;;;;;
Dactylis glomerata;EB 3-3-2;;;;;;;;;
Daucus carota;EB 3-3-2;;;;;;;;;
Deschampsia flexuosa;EB 3-3-2;;;;;;;;;
Draba verna;EB 3-3-2;;;;;;;;;
Elymus caninus;EB 3-3-2;;;;;;;;;
Elymus repens;EB 3-3-2;;;;;;;;;
Equisetum arvense;EB 3-3-2;;;;;;;;;
Euphrasia stricta;EB 3-3-2;;;;;;;;;
Festuca pratensis;EB 3-3-2;;;;;;;2;5;5
Festuca rubra;EB 3-3-2;;;;;;;;;
Filipendula ulmaria;EB 3-3-2;;;;;;;;;
Galium album;EB 3-3-2;;;;;;;;;
Geranium rotundifolium;EB 3-3-2;;;;;;;;;
Geum rivale;EB 3-3-2;;;;;;;;;
Geum urbanum;EB 3-3-2;;;;;;;;;
Glechoma hederacea;EB 3-3-2;;;;;;;;;
Helictotrichon pubescens;EB 3-3-2;;;;;;;;;
Heracleum sphondylium;EB 3-3-2;;;;;;;;;
Hieracium aurantiacum;EB 3-3-2;;;;;;;;;
Hieracium Macranthum;EB 3-3-2;;;;;;;;;
Hieracium pilosella ;EB 3-3-2;;;;;;;;;
Holcus lanatus;EB 3-3-2;;;;;;;;;
Hypochaeris radicata;EB 3-3-2;;;;;;;;;
Knautia arvensis;EB 3-3-2;;;;;;;;;
Lamium purpureum;EB 3-3-2;;;;;;;;;
Lathyrus pratensis;EB 3-3-2;;;;;;;;;
Leontodon autumnalis;EB 3-3-2;;;;;;;;;
Leontodon helveticus;EB 3-3-2;;;;;;;;;
Leontodon hispidus;EB 3-3-2;;;;;;;;;
Leucanthemum ircutianum;EB 3-3-2;;;;;;;;;
Lolium multiflorum;EB 3-3-2;;;;;;;;;
Lolium perenne;EB 3-3-2;;;;;;;;;
Lotus corniculatus;EB 3-3-2;;;;;;;;;
Luzula campestris;EB 3-3-2;;;;;;;;;
Lychnis flos-cuculi;EB 3-3-2;;;;;;;;;
Myosotis alpestris;EB 3-3-2;;;;;4;9;11;7;4
Peucedanum oreoselinum;EB 3-3-2;;;;;;;;;
Phleum pratense;EB 3-3-2;;;;;;;;;
Phleum pratensis;EB 3-3-2;;;;;;;;;
Pilosella aurantiaca;EB 3-3-2;;;;;;;;;
Pilosella piloselloides;EB 3-3-2;;;;;;;;;
Pimpinella major;EB 3-3-2;;;;;;;;;
Pimpinella saxifraga;EB 3-3-2;;;;;;;;;
Plantago lanceolata;EB 3-3-2;;;;;;;;;
Poa angustifolia;EB 3-3-2;;;;;;;;;
Poa pratense;EB 3-3-2;;;;;;;;;
Poa pratensis;EB 3-3-2;;;;;;;;;
Poa trivalis ;EB 3-3-2;;;;;;;;;
Poa trivialis;EB 3-3-2;;;;;;;;;14
Primula veris;EB 3-3-2;;;;;;;;;
Prunella vulgaris;EB 3-3-2;;;;;;;;;
Ranunculus acris;EB 3-3-2;;;;;;;;;
Ranunculus bulbosus;EB 3-3-2;;;;;;;;;
Ranunculus ficaria;EB 3-3-2;;;;;;;;;
Ranunculus montanus;EB 3-3-2;;;;;;;;;
Ranunculus repens;EB 3-3-2;;;;;;;;;
Rhinanthus minor;EB 3-3-2;;;;;;7;4;3;11
Rumex acetosa;EB 3-3-2;;;;;;;;;
Rumex sanguineus;EB 3-3-2;;;;;;;;;
Silene alba;EB 3-3-2;;;;;;;;;
Silene flos-cuculi;EB 3-3-2;;;;;;;;;
Stellaria media;EB 3-3-2;;;;;;;;;
Taraxacum officinale;EB 3-3-2;;;;;;;;;
Taraxacum sect Ruderalia;EB 3-3-2;;;;;;;;;
Thlaspi arvense;EB 3-3-2;;;;;;;;;
Tragopodon pratensis;EB 3-3-2;;;;;;;;;
Trifolium dubium;EB 3-3-2;;;;;;;;;
Trifolium incarnatum;EB 3-3-2;;;;;;;;;
Trifolium medium;EB 3-3-2;;;;;;;;;
Trifolium pratense;EB 3-3-2;;;;;;3;3;1;
Trifolium repens;EB 3-3-2;;;;;;;;;
Trisetum flavescens;EB 3-3-2;;;;;;;3;2;
Trollius europaeus;EB 3-3-2;;;;;;;;;
Veronica arvensis;EB 3-3-2;;;;;;;;;
Veronica chamaedrys;EB 3-3-2;;;;;3;9;3;;
Veronica filiformis;EB 3-3-2;;;;;;;;;
Veronica hederifolia;EB 3-3-2;;;;;;;;;
Veronica persica;EB 3-3-2;;;;;;;;;
Veronica polita;EB 3-3-2;;;;;;;;;
Veronica serpyllifolia;EB 3-3-2;;;;;;;;;
Vicia angustifolia;EB 3-3-2;;;;;;;;;
Vicia cracca;EB 3-3-2;;;;;;;;;
Vicia hirsuta;EB 3-3-2;;;;;;;;;
Vicia sepium;EB 3-3-2;;;;;;;;;
Vicia tetrasperma;EB 3-3-2;;;;;;;;;
Achillea millefolium;EB 3-6-2;;;;;;;;;
Agrostis capillaris;EB 3-6-2;;;;;;;;8;8
Agrostis gigantea;EB 3-6-2;;;;;;;;;
Agrostis stolonifera;EB 3-6-2;;;;;;;;;
Ajuga reptans;EB 3-6-2;;;;;;;;;
Alchemilla monticula;EB 3-6-2;;;;;;;;;
Alchemilla vulgaris;EB 3-6-2;;;;2;5;9;12;11;7
Alopecurus pratensis;EB 3-6-2;;;;;;;;;
Anthoxanthum odoratum;EB 3-6-2;;;;;3;3;5;3;
Arabidopsis thaliana;EB 3-6-2;;;;;;;;;
Arrhenatherum elatius;EB 3-6-2;;;;;;;;;
Bellis perennis;EB 3-6-2;;;;;;;;;
Bistorta officianilis;EB 3-6-2;;;;;;;;;
Briza media;EB 3-6-2;;;;;;;;;
Cardamine amara;EB 3-6-2;;;;;;;;;
Cardamine hirsuta;EB 3-6-2;;;;;;;;;
Carex humilis;EB 3-6-2;;;;;;;;;
Carex montana;EB 3-6-2;;;;;;;;;
Carex spicata cf;EB 3-6-2;;;;;;;;;
Carex sylvatica;EB 3-6-2;;;;;;;;;
Carum carvi;EB 3-6-2;;;;;;;;;
Centaurea jacea;EB 3-6-2;;;;;;;;;
Cerastium holosteoides;EB 3-6-2;;;;;;;;;
Chaerophyllum temulum;EB 3-6-2;;;;;;;;;
Crepis aurea;EB 3-6-2;;;;;;;;;
Crepis biennis;EB 3-6-2;;;;;;;;;
Crocus albiflorus;EB 3-6-2;;;;;;;;;
Cynosurus cristatus;EB 3-6-2;;;;;;;2;3;
Dactylis glomerata;EB 3-6-2;;;;;;;;;
Daucus carota;EB 3-6-2;;;;;;;;;
Deschampsia flexuosa;EB 3-6-2;;;;;;;;;
Draba verna;EB 3-6-2;;;;;;;;;
Elymus caninus;EB 3-6-2;;;;;;;;;
Elymus repens;EB 3-6-2;;;;;;;;;2
Equisetum arvense;EB 3-6-2;;;;;;;;;
Euphrasia stricta;EB 3-6-2;;;;;;;;;
Festuca pratensis;EB 3-6-2;;;;;;;;1;
Festuca rubra;EB 3-6-2;;;;;;1;;1;
Filipendula ulmaria;EB 3-6-2;;;;;;;;;
Galium album;EB 3-6-2;;;;;;;;;
Geranium rotundifolium;EB 3-6-2;;;;;;;;;
Geum rivale;EB 3-6-2;;;;;;;;;
Geum urbanum;EB 3-6-2;;;;;;;;;
Glechoma hederacea;EB 3-6-2;;;;;;;;;
Helictotrichon pubescens;EB 3-6-2;;;;;;;;;
Heracleum sphondylium;EB 3-6-2;;;;;;;;;
Hieracium aurantiacum;EB 3-6-2;;;;;;;;;
Hieracium Macranthum;EB 3-6-2;;;;;;;;;
Hieracium pilosella ;EB 3-6-2;;;;;;;;;
Holcus lanatus;EB 3-6-2;;;;;;;;;
Hypochaeris radicata;EB 3-6-2;;;;;;;;;
Knautia arvensis;EB 3-6-2;;;;;;;;;
Lamium purpureum;EB 3-6-2;;;;;;;;;
Lathyrus pratensis;EB 3-6-2;;;;;;;;;
Leontodon autumnalis;EB 3-6-2;;;;;;;;;
Leontodon helveticus;EB 3-6-2;;;;;;;2;4;5
Leontodon hispidus;EB 3-6-2;;;;;;;;;
Leucanthemum ircutianum;EB 3-6-2;;;;;;;;;
Lolium multiflorum;EB 3-6-2;;;;;;;;;
Lolium perenne;EB 3-6-2;;;;;;;;;
Lotus corniculatus;EB 3-6-2;;;;;;;;;
Luzula campestris;EB 3-6-2;;;;;;;;;
Lychnis flos-cuculi;EB 3-6-2;;;;;;;;;
Myosotis alpestris;EB 3-6-2;;;;;3;5;7;13;
Peucedanum oreoselinum;EB 3-6-2;;;;;;;;;
Phleum pratense;EB 3-6-2;;;;;;;;;
Phleum pratensis;EB 3-6-2;;;;;;;;;
Pilosella aurantiaca;EB 3-6-2;;;;;;;;;
Pilosella piloselloides;EB 3-6-2;;;;;;;;;
Pimpinella major;EB 3-6-2;;;;;;;;;
Pimpinella saxifraga;EB 3-6-2;;;;;;;;;
Plantago lanceolata;EB 3-6-2;;;;;;;;;
Poa angustifolia;EB 3-6-2;;;;;;;;;
Poa pratense;EB 3-6-2;;;;;;;;;
Poa pratensis;EB 3-6-2;;;;;;;;;
Poa trivalis ;EB 3-6-2;;;;;;;;;
Poa trivialis;EB 3-6-2;;;;;;;;;
Primula veris;EB 3-6-2;;;;;;;;;
Prunella vulgaris;EB 3-6-2;;;;;;;;;
Ranunculus acris;EB 3-6-2;;;4;4;;;;;
Ranunculus bulbosus;EB 3-6-2;;;;;;;;;
Ranunculus ficaria;EB 3-6-2;;;;;;;;;
Ranunculus montanus;EB 3-6-2;;;;;;;;;
Ranunculus repens;EB 3-6-2;;;;;;;;;
Rhinanthus minor;EB 3-6-2;;;;;;;;;
Rhinanthus serotinus;EB 3-6-2;;;;;1;6;9;;
Rumex acetosa;EB 3-6-2;;;;;;;1;2;
Rumex sanguineus;EB 3-6-2;;;;;;;;;
Silene alba;EB 3-6-2;;;;;;;;;
Silene flos-cuculi;EB 3-6-2;;;;;;;;;
Stellaria media;EB 3-6-2;;;;;;;;;
Taraxacum officinale;EB 3-6-2;;;;;;;;;
Taraxacum sect Ruderalia;EB 3-6-2;;;;;;;;;
Thlaspi arvense;EB 3-6-2;;;;;;;;;
Tragopodon pratensis;EB 3-6-2;;;;;;;;;
Trifolium dubium;EB 3-6-2;;;;;;;;;
Trifolium incarnatum;EB 3-6-2;;;;;;;;;
Trifolium medium;EB 3-6-2;;;;;;;;;
Trifolium pratense;EB 3-6-2;;;;;;;1;;
Trifolium repens;EB 3-6-2;;;;;;;;;
Trisetum flavescens;EB 3-6-2;;;;;;4;10;2;5
Trollius europaeus;EB 3-6-2;;;;;;;;;
Veronica arvensis;EB 3-6-2;;;;;;;;;
Veronica chamaedrys;EB 3-6-2;;;;;;4;;;
Veronica filiformis;EB 3-6-2;;;;;;;;;
Veronica hederifolia;EB 3-6-2;;;;;;;;;
Veronica persica;EB 3-6-2;;;;;;;;;
Veronica polita;EB 3-6-2;;;;;;;;;
Veronica serpyllifolia;EB 3-6-2;;;;;;;;;
Vicia angustifolia;EB 3-6-2;;;;;;;;;
Vicia cracca;EB 3-6-2;;;;;;;;;
Vicia hirsuta;EB 3-6-2;;;;;;;;;
Vicia sepium;EB 3-6-2;;;;;;;;;
Vicia tetrasperma;EB 3-6-2;;;;;;;;;