species;plotID;80;86;94;100;106;115;125;128;135;142;150;157;164;169;176;183;189
Achillea millefolium;GW 1-7-2;;;;;;;;;;;;;;;;;
Agrostis capillaris;GW 1-7-2;;;;;;;;;;;;;;;;;
Agrostis gigantea;GW 1-7-2;;;;;;;;;;;;;;;;;
Agrostis stolonifera;GW 1-7-2;;;;;;;;;;;;;;;;;
Ajuga reptans;GW 1-7-2;;;;;;;;;;;;;;;;;
Alchemilla monticula;GW 1-7-2;;;;;;;;;;;;;;;;;
Alchemilla vulgaris;GW 1-7-2;;;;;;;;;;;;;;;;;
Alopecurus pratensis;GW 1-7-2;;;;;;;;;;;;;;;;;
Anthoxanthum odoratum;GW 1-7-2;;;;;;;;;;1;1;;1;1;;;
Arabidopsis thaliana;GW 1-7-2;;;;;;;;;;;;;;;;;
Arrhenatherum elatius;GW 1-7-2;;;;;;;;;;;;;;;;;
Bellis perennis;GW 1-7-2;;;;;;;;;;1;1;1;;;;;
Bistorta officianilis;GW 1-7-2;;;;;;;;;;;;;;;;;
Briza media;GW 1-7-2;;;;;;;;;;;;;;;;;
Cardamine amara;GW 1-7-2;;;;;;;;;;;;;;;;;
Cardamine hirsuta;GW 1-7-2;;;;;;;;;;;;;;;;;
Carex humilis;GW 1-7-2;;;;;;;;;;;;;;;;;
Carex montana;GW 1-7-2;;;;;;;;;;;;;;;;;
Carex spicata cf;GW 1-7-2;;;;;;;;;;;;;;;;;
Carex sylvatica;GW 1-7-2;;;;;;;;;;;;;;;;;
Carum carvi;GW 1-7-2;;;;;;;;;;;;;;;;;
Centaurea jacea;GW 1-7-2;;;;;;;;;;;;;;;;;
Cerastium holosteoides;GW 1-7-2;;;;;;;;;;;;;;;;;
Chaerophyllum temulum;GW 1-7-2;;;;;;;;;;;;;;;;;
Crepis aurea;GW 1-7-2;;;;;;;;;;;;;;;;;
Crepis biennis;GW 1-7-2;;;;;;;;;;;;;;;;;
Crocus albiflorus;GW 1-7-2;;;;;;;;;;;;;;;;;
Cynosurus cristatus;GW 1-7-2;;;;;;;;;;;;;;;;;
Dactylis glomerata;GW 1-7-2;;;;;;;;;;;;;;;;;
Daucus carota;GW 1-7-2;;;;;;;;;;;;;;;;;
Deschampsia flexuosa;GW 1-7-2;;;;;;;;;;;;;;;;;
Draba verna;GW 1-7-2;;;;;;;;;;;;;;;;;
Elymus caninus;GW 1-7-2;;;;;;;;;;;;;;;;;
Elymus repens;GW 1-7-2;;;;;;;;;;;;;;;;;
Equisetum arvense;GW 1-7-2;;;;;;;;;;;;;;;;;
Euphrasia stricta;GW 1-7-2;;;;;;;;;;;;;;;;;
Festuca pratensis;GW 1-7-2;;;;;;;;;;;;;;;;;
Festuca rubra;GW 1-7-2;;;;;;;;;;;;;;;;;
Filipendula ulmaria;GW 1-7-2;;;;;;;;;;;;;;;;;
Galium album;GW 1-7-2;;;;;;;;;;;;;;;;;
Geranium rotundifolium;GW 1-7-2;;;;;;;;;;;;;;;;;
Geum rivale;GW 1-7-2;;;;;;;;;;;;;;;;;
Geum urbanum;GW 1-7-2;;;;;;;;;;;;;;;;;
Glechoma hederacea;GW 1-7-2;;;;;;;;;;;;;;;;;
Helictotrichon pubescens;GW 1-7-2;;;;;;;;;;;;;2;3;;;
Heracleum sphondylium;GW 1-7-2;;;;;;;;;;;;;;;;;
Hieracium aurantiacum;GW 1-7-2;;;;;;;;;;;;;;;;;
Hieracium Macranthum;GW 1-7-2;;;;;;;;;;;;;;;;;
Hieracium pilosella ;GW 1-7-2;;;;;;;;;;;;;;;;;
Holcus lanatus;GW 1-7-2;;;;;;;;;;;;;;;;;
Hypochaeris radicata;GW 1-7-2;;;;;;;;;;;;;;;;;
Knautia arvensis;GW 1-7-2;;;;;;;;;;;;;;;;;
Lamium purpureum;GW 1-7-2;;;;;;;;;;;;;;;;;
Lathyrus pratensis;GW 1-7-2;;;;;;;;;;;;;;;;;
Leontodon autumnalis;GW 1-7-2;;;;;;;;;;;;;;;;;
Leontodon helveticus;GW 1-7-2;;;;;;;;;;;;;;;;;
Leontodon hispidus;GW 1-7-2;;;;;;;;;;;;;;;;;
Leucanthemum ircutianum;GW 1-7-2;;;;;;;;;;;;;;;;;
Lolium multiflorum;GW 1-7-2;;;;;;;;;;;;;;;;;
Lolium perenne;GW 1-7-2;;;;;;;;;;;;;;;;;
Lotus corniculatus;GW 1-7-2;;;;;;;;;;;;;;;;;
Luzula campestris;GW 1-7-2;;;;;;;;;;;;;;;;;
Lychnis flos-cuculi;GW 1-7-2;;;;;;;;;;;;;;;;;
Myosotis alpestris;GW 1-7-2;;;;;;;;;;;;;;;;;
Peucedanum oreoselinum;GW 1-7-2;;;;;;;;;;;;;;;;;
Phleum pratense;GW 1-7-2;;;;;;;;;;;;;;;;;
Phleum pratensis;GW 1-7-2;;;;;;;;;;;;;;;;;
Pilosella aurantiaca;GW 1-7-2;;;;;;;;;;;;;;;;;
Pilosella piloselloides;GW 1-7-2;;;;;;;;;;;;;;;;;
Pimpinella major;GW 1-7-2;;;;;;;;;;;;;;;;;
Pimpinella saxifraga;GW 1-7-2;;;;;;;;;;;;;;;;;
Plantago lanceolata;GW 1-7-2;;;;;;;;;;;;;;;3;5;5
Poa angustifolia;GW 1-7-2;;;;;;;;;;;;;;;;;
Poa pratense;GW 1-7-2;;;;;;;;;;;;;;;;;
Poa pratensis;GW 1-7-2;;;;;;;;;;;;;1;1;1;;
Poa trivalis ;GW 1-7-2;;;;;;;;;;;;;;;;;
Poa trivialis;GW 1-7-2;;;;;;;;;;;;;;;;;
Primula veris;GW 1-7-2;;;;;;;;;;;;;;;;;
Prunella vulgaris;GW 1-7-2;;;;;;;;;;;;;;;;;
Ranunculus acris;GW 1-7-2;;;;;;;;;;;2;4;1;;;;
Ranunculus bulbosus;GW 1-7-2;;;;;;;;;;;;;;;;;
Ranunculus ficaria;GW 1-7-2;;;;;;;;;;;;;;;;;
Ranunculus montanus;GW 1-7-2;;;;;;;;;;;;;;;;;
Ranunculus repens;GW 1-7-2;;;;;;;;;;;;;;;;;
Rhinanthus minor;GW 1-7-2;;;;;;;;;;;;;;;;;
Rumex acetosa;GW 1-7-2;;;;;;;;;;;2;2;;;;;
Rumex sanguineus;GW 1-7-2;;;;;;;;;;;;;;;;;
Silene alba;GW 1-7-2;;;;;;;;;;;;;;;;;
Silene flos-cuculi;GW 1-7-2;;;;;;;;;;;;;;;;;
Stellaria media;GW 1-7-2;;;;;;;;;;;;;;;;;
Taraxacum officinale;GW 1-7-2;;;;;;;;;;;;;;;;;
Taraxacum sect Ruderalia;GW 1-7-2;;;;;;;;;;;;;;;;;
Thlaspi arvense;GW 1-7-2;;;;;;;;;;;;;;;;;
Tragopodon pratensis;GW 1-7-2;;;;;;;;;;;;;;;;;
Trifolium dubium;GW 1-7-2;;;;;;;;;;;;;;;;;
Trifolium incarnatum;GW 1-7-2;;;;;;;;;;;;;;;;;
Trifolium medium;GW 1-7-2;;;;;;;;;;;;;;;;;
Trifolium pratense;GW 1-7-2;;;;;;;;;;;;4;8;2;1;;
Trifolium repens;GW 1-7-2;;;;;;;;;;;;;;;;;
Trisetum flavescens;GW 1-7-2;;;;;;;;;;;;;;;3;3;
Trollius europaeus;GW 1-7-2;;;;;;;;;;;;;;;;;
Veronica arvensis;GW 1-7-2;;;;;;;;;;;;;;;;;
Veronica chamaedrys;GW 1-7-2;;;;;;;;;;;;;;;;;
Veronica filiformis;GW 1-7-2;;;;;;;;;;;;;;;;;
Veronica hederifolia;GW 1-7-2;;;;;;;;;;;;;;;;;
Veronica persica;GW 1-7-2;;;;;;;;;;;;;;;;;
Veronica polita;GW 1-7-2;;;;;;;;;;;;;;;;;
Veronica serpyllifolia;GW 1-7-2;;;;;;;;;;;;;;;;;
Vicia angustifolia;GW 1-7-2;;;;;;;;;;;;;;;;;
Vicia cracca;GW 1-7-2;;;;;;;;;;;;;;;;;
Vicia hirsuta;GW 1-7-2;;;;;;;;;;;;;;;;;
Vicia sepium;GW 1-7-2;;;;;;;;;;;;;;;;;
Vicia tetrasperma;GW 1-7-2;;;;;;;;;;;;;;;;;
Achillea millefolium;GW 1-3-1;;;;;;;;;;;;;;;;;
Agrostis capillaris;GW 1-3-1;;;;;;;;;;;;;;;;;
Agrostis gigantea;GW 1-3-1;;;;;;;;;;;;;;;;;
Agrostis stolonifera;GW 1-3-1;;;;;;;;;;;;;;;;;
Ajuga reptans;GW 1-3-1;;;;;;;;;;;;;;;;;
Alchemilla monticula;GW 1-3-1;;;;;;;;;;;;;;;;;
Alchemilla vulgaris;GW 1-3-1;;;;;;;;;;;;;;;;;
Alopecurus pratensis;GW 1-3-1;;;;;;;;;;;;;;;;;
Anthoxanthum odoratum;GW 1-3-1;;;;;;;;;;;;;;;;;
Arabidopsis thaliana;GW 1-3-1;;;;;;;;;;;;;;;;;
Arrhenatherum elatius;GW 1-3-1;;;;;;;;;;;;;;;;;
Bellis perennis;GW 1-3-1;;;;;;;;;;;;;;;;;
Bistorta officianilis;GW 1-3-1;;;;;;;;;;;;;;;;;
Briza media;GW 1-3-1;;;;;;;;;;;;;;;;;
Cardamine amara;GW 1-3-1;;;;;;;;;;;;;;;;;
Cardamine hirsuta;GW 1-3-1;;;;;;;;;;;;;;;;;
Carex humilis;GW 1-3-1;;;;;;;;;;;;;;;;;
Carex montana;GW 1-3-1;;;;;;;;;;;;;;;;;
Carex spicata cf;GW 1-3-1;;;;;;;;;;;;;;;;;
Carex sylvatica;GW 1-3-1;;;;;;;;;;;;;;;;;
Carum carvi;GW 1-3-1;;;;;;;;;;;;;;;;;
Centaurea jacea;GW 1-3-1;;;;;;;;;;;;;;;;;
Cerastium holosteoides;GW 1-3-1;;;;;;;;;;;;;;;;;
Chaerophyllum temulum;GW 1-3-1;;;;;;;;;;;;;;;;;
Crepis aurea;GW 1-3-1;;;;;;;;;;;;;;;;;
Crepis biennis;GW 1-3-1;;;;;;;;;;;;;;;;;
Crocus albiflorus;GW 1-3-1;;;;;;;;;;;;;;;;;
Cynosurus cristatus;GW 1-3-1;;;;;;;;;;;;;;;;;
Dactylis glomerata;GW 1-3-1;;;;;;;;;;;;;;;;;
Daucus carota;GW 1-3-1;;;;;;;;;;;;;;;;;
Deschampsia flexuosa;GW 1-3-1;;;;;;;;;;;;;;;;;
Draba verna;GW 1-3-1;;;;;;;;;;;;;;;;;
Elymus caninus;GW 1-3-1;;;;;;;;;;;;;;;;;
Elymus repens;GW 1-3-1;;;;;;;;;;;;;;;;;1
Equisetum arvense;GW 1-3-1;;;;;;;;;;;;;;;;;
Euphrasia stricta;GW 1-3-1;;;;;;;;;;;;;;;;;
Festuca pratensis;GW 1-3-1;;;;;;;;;;;;;;3;5;6;5
Festuca rubra;GW 1-3-1;;;;;;;;;;;;2;2;;4;;
Filipendula ulmaria;GW 1-3-1;;;;;;;;;;;;;;;;;
Galium album;GW 1-3-1;;;;;;;;;;;;;;;;;
Geranium rotundifolium;GW 1-3-1;;;;;;;;;;;;;;;;;
Geum rivale;GW 1-3-1;;;;;;;;;;;;;;;;;
Geum urbanum;GW 1-3-1;;;;;;;;;;;;;;;;;
Glechoma hederacea;GW 1-3-1;;;;;;;;;;;;;;;;;
Helictotrichon pubescens;GW 1-3-1;;;;;;;;;;;;;1;1;1;1;
Heracleum sphondylium;GW 1-3-1;;;;;;;;;;;;;;;;;
Hieracium aurantiacum;GW 1-3-1;;;;;;;;;;;;;;;;;
Hieracium Macranthum;GW 1-3-1;;;;;;;;;;;;;;;;;
Hieracium pilosella ;GW 1-3-1;;;;;;;;;;;;;;;;;
Holcus lanatus;GW 1-3-1;;;;;;;;;;;;;;;;;
Hypochaeris radicata;GW 1-3-1;;;;;;;;;;;;;;;;;
Knautia arvensis;GW 1-3-1;;;;;;;;;;;;;;;;;
Lamium purpureum;GW 1-3-1;;;;;;;;;;;;;;;;;
Lathyrus pratensis;GW 1-3-1;;;;;;;;;;;;;;;;;
Leontodon autumnalis;GW 1-3-1;;;;;;;;;;;;;;;;;
Leontodon helveticus;GW 1-3-1;;;;;;;;;;;;;;;;;
Leontodon hispidus;GW 1-3-1;;;;;;;;;;;;;;;;;
Leucanthemum ircutianum;GW 1-3-1;;;;;;;;;;;;;;;;;
Lolium multiflorum;GW 1-3-1;;;;;;;;;;;;;;;;;
Lolium perenne;GW 1-3-1;;;;;;;;;;;;;;;;;
Lotus corniculatus;GW 1-3-1;;;;;;;;;;;;;;;;;
Luzula campestris;GW 1-3-1;;;;;;;;;;;;;;;;;
Lychnis flos-cuculi;GW 1-3-1;;;;;;;;;;;;;;;;;
Myosotis alpestris;GW 1-3-1;;;;;;;;;;;;;;;;;
Peucedanum oreoselinum;GW 1-3-1;;;;;;;;;;;;;;;;;
Phleum pratense;GW 1-3-1;;;;;;;;;;;;;;;;;
Phleum pratensis;GW 1-3-1;;;;;;;;;;;;;;;;;
Pilosella aurantiaca;GW 1-3-1;;;;;;;;;;;;;;;;;
Pilosella piloselloides;GW 1-3-1;;;;;;;;;;;;;;;;;
Pimpinella major;GW 1-3-1;;;;;;;;;;;;;;;;;
Pimpinella saxifraga;GW 1-3-1;;;;;;;;;;;;;;;;;
Plantago lanceolata;GW 1-3-1;;;;;;;;;;;;;;;;4;8
Poa angustifolia;GW 1-3-1;;;;;;;;;;;;;;;;;
Poa pratense;GW 1-3-1;;;;;;;;;;;;;;;;;
Poa pratensis;GW 1-3-1;;;;;;;;;;;;2;3;1;;2;
Poa trivalis ;GW 1-3-1;;;;;;;;;;;;;;;;;
Poa trivialis;GW 1-3-1;;;;;;;;;;;;;;;;;
Primula veris;GW 1-3-1;;;;;;;;;;;;;;;;;
Prunella vulgaris;GW 1-3-1;;;;;;;;;;;;;;;;;
Ranunculus acris;GW 1-3-1;;;;;;1;1;1;;;2;7;3;1;;;
Ranunculus bulbosus;GW 1-3-1;;;;;;;;;;;;;;;;;
Ranunculus ficaria;GW 1-3-1;;;;;;;;;;;;;;;;;
Ranunculus montanus;GW 1-3-1;;;;;;;;;;;;;;;;;
Ranunculus repens;GW 1-3-1;;;;;;;;;;;;;;;;;
Rhinanthus minor;GW 1-3-1;;;;;;;;;;;;;;;;;
Rumex acetosa;GW 1-3-1;;;;;;;;;;;2;3;;;;;
Rumex sanguineus;GW 1-3-1;;;;;;;;;;;;;;;;;
Silene alba;GW 1-3-1;;;;;;;;;;;;;;;;;
Silene flos-cuculi;GW 1-3-1;;;;;;;;;;;;;;;;;
Stellaria media;GW 1-3-1;;;;;;;;;;;;;;;;;
Taraxacum officinale;GW 1-3-1;;;;;;;;;;;;;;;;;
Taraxacum sect Ruderalia;GW 1-3-1;;;;;;;;;;;;;;;;;
Thlaspi arvense;GW 1-3-1;;;;;;;;;;;;;;;;;
Tragopodon pratensis;GW 1-3-1;;;;;;;;;;;;;;;;;
Trifolium dubium;GW 1-3-1;;;;;;;;;;;;;;;;;
Trifolium incarnatum;GW 1-3-1;;;;;;;;;;;;;;;;;
Trifolium medium;GW 1-3-1;;;;;;;;;;;;;;;;;
Trifolium pratense;GW 1-3-1;;;;;;;;;;;;1;1;;2;1;
Trifolium repens;GW 1-3-1;;;;;;;;;;;;;;;;;
Trisetum flavescens;GW 1-3-1;;;;;;;;;;;;;;;;;
Trollius europaeus;GW 1-3-1;;;;;;;;;;;;;;;;;
Veronica arvensis;GW 1-3-1;;;;;;;;;;;;;;;;;
Veronica chamaedrys;GW 1-3-1;;;;;;;;;;;;;;;;;
Veronica filiformis;GW 1-3-1;;;;;;;;;;;;;;;;;
Veronica hederifolia;GW 1-3-1;;;;;;;;;;;;;;;;;
Veronica persica;GW 1-3-1;;;;;;;;;;;;;;;;;
Veronica polita;GW 1-3-1;;;;;;;;;;;;;;;;;
Veronica serpyllifolia;GW 1-3-1;;;;;;;;;;;;;;;;;
Vicia angustifolia;GW 1-3-1;;;;;;;;;;;;;;;;;
Vicia cracca;GW 1-3-1;;;;;;;;;;;;;;;;;
Vicia hirsuta;GW 1-3-1;;;;;;;;;;;;;;;;;
Vicia sepium;GW 1-3-1;;;;;;;;;;;;;;;;;
Vicia tetrasperma;GW 1-3-1;;;;;;;;;;;;;;;;;
Achillea millefolium;GW 1-4-2;;;;;;;;;;;;;;;;;
Agrostis capillaris;GW 1-4-2;;;;;;;;;;;;;;;;;
Agrostis gigantea;GW 1-4-2;;;;;;;;;;;;;;;;;
Agrostis stolonifera;GW 1-4-2;;;;;;;;;;;;;;;;;
Ajuga reptans;GW 1-4-2;;;;;;;;;;;;;;;;;
Alchemilla monticula;GW 1-4-2;;;;;;;;;;;;;;;;;
Alchemilla vulgaris;GW 1-4-2;;;;;;;;;;;;;;;;;
Alopecurus pratensis;GW 1-4-2;;;;;;;;;;;;;;;;;
Anthoxanthum odoratum;GW 1-4-2;;;;;;;;;;;;;;;;;
Arabidopsis thaliana;GW 1-4-2;;;;;;;;;;;;;;;;;
Arrhenatherum elatius;GW 1-4-2;;;;;;;;;;;;;;;;;
Bellis perennis;GW 1-4-2;;;;;;;;;;;;;;;;;
Bistorta officianilis;GW 1-4-2;;;;;;;;;;;;;;;;;
Briza media;GW 1-4-2;;;;;;;;;;;;;;;;;
Cardamine amara;GW 1-4-2;;;;;;;;;;;;;;;;;
Cardamine hirsuta;GW 1-4-2;;;;;;;;;;;;;;;;;
Carex humilis;GW 1-4-2;;;;;;;;;;;;;;;;;
Carex montana;GW 1-4-2;;;;;;;;;;;;;;;;;
Carex spicata cf;GW 1-4-2;;;;;;;;;;;;;;;;;
Carex sylvatica;GW 1-4-2;;;;;;;;;;;;;;;;;
Carum carvi;GW 1-4-2;;;;;;;;;;;;;;;;;
Centaurea jacea;GW 1-4-2;;;;;;;;;;;;;;;;;
Cerastium holosteoides;GW 1-4-2;;;;;;;;;;;;;;;;;
Chaerophyllum temulum;GW 1-4-2;;;;;;;;;;;;;;;;;
Crepis aurea;GW 1-4-2;;;;;;;;;;;;;;;;;
Crepis biennis;GW 1-4-2;;;;;;;;;;;;;;;;;
Crocus albiflorus;GW 1-4-2;;;;;;;;;;;;;;;;;
Cynosurus cristatus;GW 1-4-2;;;;;;;;;;;;;;;;;
Dactylis glomerata;GW 1-4-2;;;;;;;;;;;;;;;;;
Daucus carota;GW 1-4-2;;;;;;;;;;;;;;;;;
Deschampsia flexuosa;GW 1-4-2;;;;;;;;;;;;;;;;;
Draba verna;GW 1-4-2;;;;;;;;;;;;;;;;;
Elymus caninus;GW 1-4-2;;;;;;;;;;;;;;;;;
Elymus repens;GW 1-4-2;;;;;;;;;;;;;;;1;;
Equisetum arvense;GW 1-4-2;;;;;;;;;;;;;;;;;
Euphrasia stricta;GW 1-4-2;;;;;;;;;;;;;;;;;
Festuca pratensis;GW 1-4-2;;;;;;;;;;;;;;1;1;;
Festuca rubra;GW 1-4-2;;;;;;;;;;;;;;;;;
Filipendula ulmaria;GW 1-4-2;;;;;;;;;;;;;;;;;
Galium album;GW 1-4-2;;;;;;;;;;;;;;;;5;
Geranium rotundifolium;GW 1-4-2;;;;;;;;;;;;;;;;;
Geum rivale;GW 1-4-2;;;;;;;;;;;;;;;;;
Geum urbanum;GW 1-4-2;;;;;;;;;;;;;;;;;
Glechoma hederacea;GW 1-4-2;;;;;;;;;;;;;;;;;
Helictotrichon pubescens;GW 1-4-2;;;;;;;;;;;1;1;1;1;;;
Heracleum sphondylium;GW 1-4-2;;;;;;;;;;;;;;;;;
Hieracium aurantiacum;GW 1-4-2;;;;;;;;;;;;;;;;;
Hieracium Macranthum;GW 1-4-2;;;;;;;;;;;;;;;;;
Hieracium pilosella ;GW 1-4-2;;;;;;;;;;;;;;;;;
Holcus lanatus;GW 1-4-2;;;;;;;;;;;;;;;;;
Hypochaeris radicata;GW 1-4-2;;;;;;;;;;;;;;;;;
Knautia arvensis;GW 1-4-2;;;;;;;;;;;;;;;;;
Lamium purpureum;GW 1-4-2;;;;;;;;;;;;;;;;;
Lathyrus pratensis;GW 1-4-2;;;;;;;;;;;;;;;;;12
Leontodon autumnalis;GW 1-4-2;;;;;;;;;;;;;;;;;
Leontodon helveticus;GW 1-4-2;;;;;;;;;;;;;;;;;
Leontodon hispidus;GW 1-4-2;;;;;;;;;;;;;;;;;
Leucanthemum ircutianum;GW 1-4-2;;;;;;;;;;;;;;;;;
Lolium multiflorum;GW 1-4-2;;;;;;;;;;;;;;;;;
Lolium perenne;GW 1-4-2;;;;;;;;;;;;;;;;;
Lotus corniculatus;GW 1-4-2;;;;;;;;;;;;;;;;;
Luzula campestris;GW 1-4-2;;;;;;;;;;;;;;;;;
Lychnis flos-cuculi;GW 1-4-2;;;;;;;;;;;;;;;;;
Myosotis alpestris;GW 1-4-2;;;;;;;;;;;;;;;;;
Peucedanum oreoselinum;GW 1-4-2;;;;;;;;;;;;;;;;;
Phleum pratense;GW 1-4-2;;;;;;;;;;;;;;;;;
Phleum pratensis;GW 1-4-2;;;;;;;;;;;;;;;;;
Pilosella aurantiaca;GW 1-4-2;;;;;;;;;;;;;;;;;
Pilosella piloselloides;GW 1-4-2;;;;;;;;;;;;;;;;;
Pimpinella major;GW 1-4-2;;;;;;;;;;;;;;;;;
Pimpinella saxifraga;GW 1-4-2;;;;;;;;;;;;;;;;;
Plantago lanceolata;GW 1-4-2;;;;;;;;;;;;;;;;5;8
Poa angustifolia;GW 1-4-2;;;;;;;;;;;;;;;;;
Poa pratense;GW 1-4-2;;;;;;;;;;;;;;;;;
Poa pratensis;GW 1-4-2;;;;;;;;;;;;;;;;1;
Poa trivalis ;GW 1-4-2;;;;;;;;;;;;;;;;;
Poa trivialis;GW 1-4-2;;;;;;;;;;;;;;;;;
Primula veris;GW 1-4-2;;;;;;;;;;;;;;;;;
Prunella vulgaris;GW 1-4-2;;;;;;;;;;;;;;;;;
Ranunculus acris;GW 1-4-2;;;;;;;;;;1;2;4;6;1;;;
Ranunculus bulbosus;GW 1-4-2;;;;;;;;;;;;;;;;;
Ranunculus ficaria;GW 1-4-2;;;;;;;;;;;;;;;;;
Ranunculus montanus;GW 1-4-2;;;;;;;;;;;;;;;;;
Ranunculus repens;GW 1-4-2;;;;;;;;;;;;;;;;;
Rhinanthus minor;GW 1-4-2;;;;;;;;;;;;;;;;;
Rumex acetosa;GW 1-4-2;;;;;;;;;;;;2;;;;;
Rumex sanguineus;GW 1-4-2;;;;;;;;;;;;;;;;;
Silene alba;GW 1-4-2;;;;;;;;;;;;;;;;;
Silene flos-cuculi;GW 1-4-2;;;;;;;;;;;;;;;;;
Stellaria media;GW 1-4-2;;;;;;;;;;;;;;;;;
Taraxacum officinale;GW 1-4-2;;;;;;;;;;1;;;;;;;
Taraxacum sect Ruderalia;GW 1-4-2;;;;;;;;;;;;;;;;;
Thlaspi arvense;GW 1-4-2;;;;;;;;;;;;;;;;;
Tragopodon pratensis;GW 1-4-2;;;;;;;;;;;;;;;;;
Trifolium dubium;GW 1-4-2;;;;;;;;;;;;;;;;;
Trifolium incarnatum;GW 1-4-2;;;;;;;;;;;;;;;;;
Trifolium medium;GW 1-4-2;;;;;;;;;;;;;;;;;
Trifolium pratense;GW 1-4-2;;;;;;;;;;;1;6;11;1;1;;
Trifolium repens;GW 1-4-2;;;;;;;;;;;;;;;;;
Trisetum flavescens;GW 1-4-2;;;;;;;;;;;;10;10;10;10;15;3
Trollius europaeus;GW 1-4-2;;;;;;;;;;;;;;;;;
Veronica arvensis;GW 1-4-2;;;;;;;;;;;;;;;;;
Veronica chamaedrys;GW 1-4-2;;;;;;;;;;;;;;;;;
Veronica filiformis;GW 1-4-2;;;;;;;;;;;;;;;;;
Veronica hederifolia;GW 1-4-2;;;;;;;;;;;;;;;;;
Veronica persica;GW 1-4-2;;;;;;;;;;;;;;;;;
Veronica polita;GW 1-4-2;;;;;;;;;;;;;;;;;
Veronica serpyllifolia;GW 1-4-2;;;;;;;;;;;;;;;;;
Vicia angustifolia;GW 1-4-2;;;;;;;;;;;;;;;;;
Vicia cracca;GW 1-4-2;;;;;;;;;;;;;;;;;
Vicia hirsuta;GW 1-4-2;;;;;;;;;;;;;;;;;
