species;plotID;80;86;94;100;106;115;125;128;135;142;150;157;164;169;176;183;189
Vicia tetrasperma;GW 2-1-3;;;;;;;;;;;;;;;;;
Achillea millefolium;GW 3-5-1;;;;;;;;;;;;;;;;;
Agrostis capillaris;GW 3-5-1;;;;;;;;;;;;;;;;;
Agrostis gigantea;GW 3-5-1;;;;;;;;;;;;;;;;;
Agrostis stolonifera;GW 3-5-1;;;;;;;;;;;;;;;;;
Ajuga reptans;GW 3-5-1;;;;;;;;;;;;;;;;;
Alchemilla monticula;GW 3-5-1;;;;;;;;;;;;;;;;;
Alchemilla vulgaris;GW 3-5-1;;;;;;;;;;;;;;;;;
Alopecurus pratensis;GW 3-5-1;;;;;;;;;;;;;;;;;
Anthoxanthum odoratum;GW 3-5-1;;;;;;;;;;;;5;;;;;
Arabidopsis thaliana;GW 3-5-1;;;;;;;;;;;;;;;;;
Arrhenatherum elatius;GW 3-5-1;;;;;;;;;;;;;;;;;
Bellis perennis;GW 3-5-1;;;;;;;;;;;;;1;1;;;
Bistorta officianilis;GW 3-5-1;;;;;;;;;;;;;;;;;
Briza media;GW 3-5-1;;;;;;;;;;;;;;;;;
Cardamine amara;GW 3-5-1;;;;;;;;;;;;;;;;;
Cardamine hirsuta;GW 3-5-1;;;;;;;;;;;;;;;;;
Carex humilis;GW 3-5-1;;;;;;;;;;;;;;;;;
Carex montana;GW 3-5-1;;;;;;;;;;;;;;;;;
Carex spicata cf;GW 3-5-1;;;;;;;;;;;;;;;;;
Carex sylvatica;GW 3-5-1;;;;;;;;;;;;;;;;;
Carum carvi;GW 3-5-1;;;;;;;;;;;;;;;;;
Centaurea jacea;GW 3-5-1;;;;;;;;;;;;;;;;;
Cerastium holosteoides;GW 3-5-1;;;;;;;;;;;;;1;2;;;
Chaerophyllum temulum;GW 3-5-1;;;;;;;;;;;;;;;;;
Crepis aurea;GW 3-5-1;;;;;;;;;;;;;;;;;
Crepis biennis;GW 3-5-1;;;;;;;;;;;;;;;;;
Crocus albiflorus;GW 3-5-1;;;;;;;;;;;;;;;;;
Cynosurus cristatus;GW 3-5-1;;;;;;;;;;;;;;;;;
Dactylis glomerata;GW 3-5-1;;;;;;;;;;;;;;;;;
Daucus carota;GW 3-5-1;;;;;;;;;;;;;;;;;
Deschampsia flexuosa;GW 3-5-1;;;;;;;;;;;;;;;;;
Draba verna;GW 3-5-1;;;;;;;;;;;;;;;;;
Elymus caninus;GW 3-5-1;;;;;;;;;;;;;;;;;
Elymus repens;GW 3-5-1;;;;;;;;;;;;;;;;;
Equisetum arvense;GW 3-5-1;;;;;;;;;;;;;;;;;
Euphrasia stricta;GW 3-5-1;;;;;;;;;;;;;;;;;
Festuca pratensis;GW 3-5-1;;;;;;;;;;;;;2;4;4;5;3
Festuca rubra;GW 3-5-1;;;;;;;;;;;;;;;;;
Filipendula ulmaria;GW 3-5-1;;;;;;;;;;;;;;;;;
Galium album;GW 3-5-1;;;;;;;;;;;;;;;;;
Geranium rotundifolium;GW 3-5-1;;;;;;;;;;;;;;;;;
Geum rivale;GW 3-5-1;;;;;;;;;;;;;;;;;
Geum urbanum;GW 3-5-1;;;;;;;;;;;;;;;;;
Glechoma hederacea;GW 3-5-1;;;;;;;;;;;;;;;;;
Helictotrichon pubescens;GW 3-5-1;;;;;;;;;;;2;;;;;;
Heracleum sphondylium;GW 3-5-1;;;;;;;;;;;;;;;;;
Hieracium aurantiacum;GW 3-5-1;;;;;;;;;;;;;;;;;
Hieracium Macranthum;GW 3-5-1;;;;;;;;;;;;;;;;;
Hieracium pilosella ;GW 3-5-1;;;;;;;;;;;;;;;;;
Holcus lanatus;GW 3-5-1;;;;;;;;;;;;;;;;;
Hypochaeris radicata;GW 3-5-1;;;;;;;;;;;;;;;;;
Knautia arvensis;GW 3-5-1;;;;;;;;;;;;;;;;;
Lamium purpureum;GW 3-5-1;;;;;;;;;;;;;;;;;
Lathyrus pratensis;GW 3-5-1;;;;;;;;;;;;;;;;;
Leontodon autumnalis;GW 3-5-1;;;;;;;;;;;;;;;;;
Leontodon helveticus;GW 3-5-1;;;;;;;;;;;;;;;;;
Leontodon hispidus;GW 3-5-1;;;;;;;;;;;;;;;;;
Leucanthemum ircutianum;GW 3-5-1;;;;;;;;;;;;;;;;;
Lolium multiflorum;GW 3-5-1;;;;;;;;;;;;;;;;;
Lolium perenne;GW 3-5-1;;;;;;;;;;;;;;;;;
Lotus corniculatus;GW 3-5-1;;;;;;;;;;;;;;;;;
Luzula campestris;GW 3-5-1;;;;;;;;;;;;;;;;;
Lychnis flos-cuculi;GW 3-5-1;;;;;;;;;;;;;;;;;
Myosotis alpestris;GW 3-5-1;;;;;;;;;;;;;;;;;
Peucedanum oreoselinum;GW 3-5-1;;;;;;;;;;;;;;;;;
Phleum pratense;GW 3-5-1;;;;;;;;;;;;;;;;;
Phleum pratensis;GW 3-5-1;;;;;;;;;;;;;;;;;
Pilosella aurantiaca;GW 3-5-1;;;;;;;;;;;;;;;;;
Pilosella piloselloides;GW 3-5-1;;;;;;;;;;;;;;;;;
Pimpinella major;GW 3-5-1;;;;;;;;;;;;;;;;2;4
Pimpinella saxifraga;GW 3-5-1;;;;;;;;;;;;;;;;;
Plantago lanceolata;GW 3-5-1;;;;;;;;;;;;4;;;;;
Poa angustifolia;GW 3-5-1;;;;;;;;;;;;;;;;;
Poa pratense;GW 3-5-1;;;;;;;;;;;;;;;;;
Poa pratensis;GW 3-5-1;;;;;;;;;;;;;1;;;;
Poa trivalis ;GW 3-5-1;;;;;;;;;;;;;;;;;
Poa trivialis;GW 3-5-1;;;;;;;;;;;;;;;;;
Primula veris;GW 3-5-1;;;;;;;;;;;;;;;;;
Prunella vulgaris;GW 3-5-1;;;;;;;;;;;;;;;;;
Ranunculus acris;GW 3-5-1;;;;;;;;;;;;;;;;;
Ranunculus bulbosus;GW 3-5-1;;;;;;;;;;;;;;;;;
Ranunculus ficaria;GW 3-5-1;;;;;;;;;;;;;;;;;
Ranunculus montanus;GW 3-5-1;;;;;;;;;;;;;;;;;
Ranunculus repens;GW 3-5-1;;;;;;;;;;;;;;;;;
Rhinanthus minor;GW 3-5-1;;;;;;;;;;;;;;;;;
Rumex acetosa;GW 3-5-1;;;;;;;;;;;;;;;;;
Rumex sanguineus;GW 3-5-1;;;;;;;;;;;;;;;;;
Silene alba;GW 3-5-1;;;;;;;;;;;;;;;;;
Silene flos-cuculi;GW 3-5-1;;;;;;;;;;;;;;;;;
Stellaria media;GW 3-5-1;;;;;;;;;;;;;;;;;
Taraxacum officinale;GW 3-5-1;;;;;;;;;;;;;;;;;
Taraxacum sect Ruderalia;GW 3-5-1;;;;;;;;;;;;;;;;;
Thlaspi arvense;GW 3-5-1;;;;;;;;;;;;;;;;;
Tragopodon pratensis;GW 3-5-1;;;;;;;;;;;;;;;;;
Trifolium dubium;GW 3-5-1;;;;;;;;;;;;;;;;;
Trifolium incarnatum;GW 3-5-1;;;;;;;;;;;;;;;;;
Trifolium medium;GW 3-5-1;;;;;;;;;;;;;;;;;
Trifolium pratense;GW 3-5-1;;;;;;;;;;;;;;;;;
Trifolium repens;GW 3-5-1;;;;;;;;;;;;;;;;;
Trisetum flavescens;GW 3-5-1;;;;;;;;;;;;;;2;2;1;
Trollius europaeus;GW 3-5-1;;;;;;;;;;;;;;;;;
Veronica arvensis;GW 3-5-1;;;;;;;;;;;;;;;;;
Veronica chamaedrys;GW 3-5-1;;;;;;;;;;;;2;;;;;
Veronica filiformis;GW 3-5-1;;;;;;;;;;;;;;;;;
Veronica hederifolia;GW 3-5-1;;;;;;;;;;;;;;;;;
Veronica persica;GW 3-5-1;;;;;;;;;;;;;;;;;
Veronica polita;GW 3-5-1;;;;;;;;;;;;;;;;;
Veronica serpyllifolia;GW 3-5-1;;;;;;;;;;;;;;;;;
Vicia angustifolia;GW 3-5-1;;;;;;;;;;;;;;;;;
Vicia cracca;GW 3-5-1;;;;;;;;;;;;;;;;;
Vicia hirsuta;GW 3-5-1;;;;;;;;;;;;;;;;;
Vicia sepium;GW 3-5-1;;;;;;;;;;;;;;;;;
Vicia tetrasperma;GW 3-5-1;;;;;;;;;;;;;;;;;
Achillea millefolium;GW 3-9-1;;;;;;;;;;;;;;;;;
Agrostis capillaris;GW 3-9-1;;;;;;;;;;;;;;;;;
Agrostis gigantea;GW 3-9-1;;;;;;;;;;;;;;;;;
Agrostis stolonifera;GW 3-9-1;;;;;;;;;;;;;;;;;
Ajuga reptans;GW 3-9-1;;;;;;;;;;;;;;;;;
Alchemilla monticula;GW 3-9-1;;;;;;;;;;;;;;;;;
Alchemilla vulgaris;GW 3-9-1;;;;;;;;;;;;;;;;;
Alopecurus pratensis;GW 3-9-1;;;;;;;;;;;;;;;;;
Anthoxanthum odoratum;GW 3-9-1;;;;;;;;1;2;3;4;3;3;3;3;;
Arabidopsis thaliana;GW 3-9-1;;;;;;;;;;;;;;;;;
Arrhenatherum elatius;GW 3-9-1;;;;;;;;;;;;;;;;;
Bellis perennis;GW 3-9-1;;;;;;;;;;;;;;;;;
Bistorta officianilis;GW 3-9-1;;;;;;;;;;;;;;;;;
Briza media;GW 3-9-1;;;;;;;;;;;;;;;;;
Cardamine amara;GW 3-9-1;;;;;;;;;;;;;;;;;
Cardamine hirsuta;GW 3-9-1;;;;;;;;;;;;;;;;;
Carex humilis;GW 3-9-1;;;;;;;;;;;;;;;;;
Carex montana;GW 3-9-1;;;;;;;;;;;;;;;;;
Carex spicata cf;GW 3-9-1;;;;;;;;;;;;;;;;;
Carex sylvatica;GW 3-9-1;;;;;;;;;;;;;;;;;
Carum carvi;GW 3-9-1;;;;;;;;;;;;;;;;;
Centaurea jacea;GW 3-9-1;;;;;;;;;;;;;;;;;
Cerastium holosteoides;GW 3-9-1;;;;;;;;;;;;;;;;;
Chaerophyllum temulum;GW 3-9-1;;;;;;;;;;;;;;;;;
Crepis aurea;GW 3-9-1;;;;;;;;;;;;;;;;;
Crepis biennis;GW 3-9-1;;;;;;;;;;;;;;;;;
Crocus albiflorus;GW 3-9-1;;;;;;;;;;;;;;;;;
Cynosurus cristatus;GW 3-9-1;;;;;;;;;;;;;;;;;
Dactylis glomerata;GW 3-9-1;;;;;;;;;;;;;;;;;
Daucus carota;GW 3-9-1;;;;;;;;;;;;;;;;;
Deschampsia flexuosa;GW 3-9-1;;;;;;;;;;;;;;;;;
Draba verna;GW 3-9-1;;;;;;;;;;;;;;;;;
Elymus caninus;GW 3-9-1;;;;;;;;;;;;;;;;;
Elymus repens;GW 3-9-1;;;;;;;;;;;;;;;;;
Equisetum arvense;GW 3-9-1;;;;;;;;;;;;;;;;;
Euphrasia stricta;GW 3-9-1;;;;;;;;;;;;;;;;;
Festuca pratensis;GW 3-9-1;;;;;;;;;;;;;2;2;2;2;
Festuca rubra;GW 3-9-1;;;;;;;;;;;;;;;;;
Filipendula ulmaria;GW 3-9-1;;;;;;;;;;;;;;;;;
Galium album;GW 3-9-1;;;;;;;;;;;;;;;;;
Geranium rotundifolium;GW 3-9-1;;;;;;;;;;;;;;;;;
Geum rivale;GW 3-9-1;;;;;;;;;;;;;;;;;
Geum urbanum;GW 3-9-1;;;;;;;;;;;;;;;;;
Glechoma hederacea;GW 3-9-1;;;;;;;;;;;;;;;;;
Helictotrichon pubescens;GW 3-9-1;;;;;;;;;;;;;;;;;
Heracleum sphondylium;GW 3-9-1;;;;;;;;;;;;;;;;;
Hieracium aurantiacum;GW 3-9-1;;;;;;;;;;;;;;;;;
Hieracium Macranthum;GW 3-9-1;;;;;;;;;;;;;;;;;
Hieracium pilosella ;GW 3-9-1;;;;;;;;;;;;;;;;;
Holcus lanatus;GW 3-9-1;;;;;;;;;;;;;;;;;
Hypochaeris radicata;GW 3-9-1;;;;;;;;;;;;;;;;;
Knautia arvensis;GW 3-9-1;;;;;;;;;;;;;;;;;
Lamium purpureum;GW 3-9-1;;;;;;;;;;;;;;;;;
Lathyrus pratensis;GW 3-9-1;;;;;;;;;;;;;;;;;
Leontodon autumnalis;GW 3-9-1;;;;;;;;;;;;;;;;;
Leontodon helveticus;GW 3-9-1;;;;;;;;;;;;;;;;;
Leontodon hispidus;GW 3-9-1;;;;;;;;;;;;;;;;;
Leucanthemum ircutianum;GW 3-9-1;;;;;;;;;;;;;;;;;
Lolium multiflorum;GW 3-9-1;;;;;;;;;;;;;;;;;
Lolium perenne;GW 3-9-1;;;;;;;;;;;;;;;;;
Lotus corniculatus;GW 3-9-1;;;;;;;;;;;;;;;;;
Luzula campestris;GW 3-9-1;;;;;;;;;;;;;;;;;
Lychnis flos-cuculi;GW 3-9-1;;;;;;;;;;;;;;;;;
Myosotis alpestris;GW 3-9-1;;;;;;;;;;;;;;;;;
Peucedanum oreoselinum;GW 3-9-1;;;;;;;;;;;;;;;;;
Phleum pratense;GW 3-9-1;;;;;;;;;;;;;;;;;
Phleum pratensis;GW 3-9-1;;;;;;;;;;;;;;;;;
Pilosella aurantiaca;GW 3-9-1;;;;;;;;;;;;;;;;;
Pilosella piloselloides;GW 3-9-1;;;;;;;;;;;;;;;;;
Pimpinella major;GW 3-9-1;;;;;;;;;;;;;;;;1;4
Pimpinella saxifraga;GW 3-9-1;;;;;;;;;;;;;;;;;
Plantago lanceolata;GW 3-9-1;;;;;;;;;;;4;;;;5;8;2
Poa angustifolia;GW 3-9-1;;;;;;;;;;;;;;;;;
Poa pratense;GW 3-9-1;;;;;;;;;;;;;;;;;
Poa pratensis;GW 3-9-1;;;;;;;;;;;;;;;;;
Poa trivalis ;GW 3-9-1;;;;;;;;;;;;;;;;;
Poa trivialis;GW 3-9-1;;;;;;;;;;;;;;;;;
Primula veris;GW 3-9-1;;;;;;;;;;;;;;;;;
Prunella vulgaris;GW 3-9-1;;;;;;;;;;;;;;;;;
Ranunculus acris;GW 3-9-1;;;;;;;;;;;;;;;;;
Ranunculus bulbosus;GW 3-9-1;;;;;;;;;;;;;;;;;
Ranunculus ficaria;GW 3-9-1;;;;;;;;;;;;;;;;;
Ranunculus montanus;GW 3-9-1;;;;;;;;;;;;;;;;;
Ranunculus repens;GW 3-9-1;;;;;;;;;;;;;;;;;
Rhinanthus minor;GW 3-9-1;;;;;;;;;;;;;;;;;
Rumex acetosa;GW 3-9-1;;;;;;;;;;;;;;;;;
Rumex sanguineus;GW 3-9-1;;;;;;;;;;;;;;;;;
Silene alba;GW 3-9-1;;;;;;;;;;;;;;;;;
Silene flos-cuculi;GW 3-9-1;;;;;;;;;;;;;;;;;
Stellaria media;GW 3-9-1;;;;;;;;;;;;;;;;;
Taraxacum officinale;GW 3-9-1;;;;;;;;;;1;;;;;;;
Taraxacum sect Ruderalia;GW 3-9-1;;;;;;;;;;;;;;;;;
Thlaspi arvense;GW 3-9-1;;;;;;;;;;;;;;;;;
Tragopodon pratensis;GW 3-9-1;;;;;;;;;;;;;;;;;
Trifolium dubium;GW 3-9-1;;;;;;;;;;;;;;;;;
Trifolium incarnatum;GW 3-9-1;;;;;;;;;;;;;;;;;
Trifolium medium;GW 3-9-1;;;;;;;;;;;;;;;;;
Trifolium pratense;GW 3-9-1;;;;;;;;;;;;;;;;;
Trifolium repens;GW 3-9-1;;;;;;;;;;;;;;;;;
Trisetum flavescens;GW 3-9-1;;;;;;;;;;;;;;;;;
Trollius europaeus;GW 3-9-1;;;;;;;;;;;;;;;;;
Veronica arvensis;GW 3-9-1;;;;;;;;;;;;;;;;;
Veronica chamaedrys;GW 3-9-1;;;;;;;;;;;;;7;;;;
Veronica filiformis;GW 3-9-1;;;;;;;;;;;;;;;;;
Veronica hederifolia;GW 3-9-1;;;;;;;;;;;;;;;;;
Veronica persica;GW 3-9-1;;;;;;;;;;;;;;;;;
Veronica polita;GW 3-9-1;;;;;;;;;;;;;;;;;
Veronica serpyllifolia;GW 3-9-1;;;;;;;;;;;;;;;;;
Vicia angustifolia;GW 3-9-1;;;;;;;;;;;;;;;;;
Vicia cracca;GW 3-9-1;;;;;;;;;;;;;;;;;
Vicia hirsuta;GW 3-9-1;;;;;;;;;;;;;;;;;
Vicia sepium;GW 3-9-1;;;;;;;;;;;;;;;;;
Vicia tetrasperma;GW 3-9-1;;;;;;;;;;;;;;;;;
Achillea millefolium;GW 3-4-2;;;;;;;;;;;;;;;;;
Agrostis capillaris;GW 3-4-2;;;;;;;;;;;;;;;;;
Agrostis gigantea;GW 3-4-2;;;;;;;;;;;;;;;;;
Agrostis stolonifera;GW 3-4-2;;;;;;;;;;;;;;;;;
Ajuga reptans;GW 3-4-2;;;;;;;;;;;;;;;;;
Alchemilla monticula;GW 3-4-2;;;;;;;;;;;;;;;;;
Alchemilla vulgaris;GW 3-4-2;;;;;;;;;;;;;;;;;
Alopecurus pratensis;GW 3-4-2;;;;;;;;;;;;;;;;;
Anthoxanthum odoratum;GW 3-4-2;;;;;;;;;;;;;;;;;
Arabidopsis thaliana;GW 3-4-2;;;;;;;;;;;;;;;;;
Arrhenatherum elatius;GW 3-4-2;;;;;;;;;;;;;;;;;
Bellis perennis;GW 3-4-2;;;;;;;;;;;;;;;;;
Bistorta officianilis;GW 3-4-2;;;;;;;;;;;;;;;;;
Briza media;GW 3-4-2;;;;;;;;;;;;;;;;;
Cardamine amara;GW 3-4-2;;;;;;;;;;;;;;;;;
Cardamine hirsuta;GW 3-4-2;;;;;;;;;;;;;;;;;
Carex humilis;GW 3-4-2;;;;;;;;;;;;;;;;;
Carex montana;GW 3-4-2;;;;;;;;;;;;;;;;;
Carex spicata cf;GW 3-4-2;;;;;;;;;;;;;;;;;
Carex sylvatica;GW 3-4-2;;;;;;;;;;;;;;;;;
Carum carvi;GW 3-4-2;;;;;;;;;;;;;;;;;
Centaurea jacea;GW 3-4-2;;;;;;;;;;;;;;;;;
Cerastium holosteoides;GW 3-4-2;;;;;;;;;;;;;;;;;
Chaerophyllum temulum;GW 3-4-2;;;;;;;;;;;;;;;;;
Crepis aurea;GW 3-4-2;;;;;;;;;;;;;;;;;
Crepis biennis;GW 3-4-2;;;;;;;;;;;;;;;;;
Crocus albiflorus;GW 3-4-2;;;;;;;;;;;;;;;;;
Cynosurus cristatus;GW 3-4-2;;;;;;;;;;;;;;;;;
Dactylis glomerata;GW 3-4-2;;;;;;;;;;;;;;;;;
Daucus carota;GW 3-4-2;;;;;;;;;;;;;;;;;
Deschampsia flexuosa;GW 3-4-2;;;;;;;;;;;;;;;;;
Draba verna;GW 3-4-2;;;;;;;;;;;;;;;;;
Elymus caninus;GW 3-4-2;;;;;;;;;;;;;;;;;
Elymus repens;GW 3-4-2;;;;;;;;;;;;;;;;;
Equisetum arvense;GW 3-4-2;;;;;;;;;;;;;;;;;
Euphrasia stricta;GW 3-4-2;;;;;;;;;;;;;;;;;
Festuca pratensis;GW 3-4-2;;;;;;;;;;;;;;;;;
Festuca rubra;GW 3-4-2;;;;;;;;;;;;;;;;;
Filipendula ulmaria;GW 3-4-2;;;;;;;;;;;;;;;;;
Galium album;GW 3-4-2;;;;;;;;;;;;;;;;;
Geranium rotundifolium;GW 3-4-2;;;;;;;;;;;;;;;;;
Geum rivale;GW 3-4-2;;;;;;;;;;;;;;;;;
Geum urbanum;GW 3-4-2;;;;;;;;;;;;;;;;;
Glechoma hederacea;GW 3-4-2;;;;;;;;;;;;;;;;;
Helictotrichon pubescens;GW 3-4-2;;;;;;;;;;;;;;3;2;;
Heracleum sphondylium;GW 3-4-2;;;;;;;;;;;;;;;;;
Hieracium aurantiacum;GW 3-4-2;;;;;;;;;;;;;;;;;
Hieracium Macranthum;GW 3-4-2;;;;;;;;;;;;;;;;;
Hieracium pilosella ;GW 3-4-2;;;;;;;;;;;;;;;;;
Holcus lanatus;GW 3-4-2;;;;;;;;;;;;;;;;;
Hypochaeris radicata;GW 3-4-2;;;;;;;;;;;;;;;;;
Knautia arvensis;GW 3-4-2;;;;;;;;;;;;;;;;;
Lamium purpureum;GW 3-4-2;;;;;;;;;;;;;;;;;
Lathyrus pratensis;GW 3-4-2;;;;;;;;;;;;;;;;;
Leontodon autumnalis;GW 3-4-2;;;;;;;;;;;;;;;;;
Leontodon helveticus;GW 3-4-2;;;;;;;;;;;;;;;;;
Leontodon hispidus;GW 3-4-2;;;;;;;;;;;;;;;;;
Leucanthemum ircutianum;GW 3-4-2;;;;;;;;;;;;;;;;;
Lolium multiflorum;GW 3-4-2;;;;;;;;;;;;;;;;;
Lolium perenne;GW 3-4-2;;;;;;;;;;;;;;;;;
Lotus corniculatus;GW 3-4-2;;;;;;;;;;;;;;;;;
Luzula campestris;GW 3-4-2;;;;;;;;;;;;;;;;;
Lychnis flos-cuculi;GW 3-4-2;;;;;;;;;;;;;;;;;
Myosotis alpestris;GW 3-4-2;;;;;;;;;;;;;;;;;
Peucedanum oreoselinum;GW 3-4-2;;;;;;;;;;;;;;;;;
Phleum pratense;GW 3-4-2;;;;;;;;;;;;;;;;;
Phleum pratensis;GW 3-4-2;;;;;;;;;;;;;;;;;
Pilosella aurantiaca;GW 3-4-2;;;;;;;;;;;;;;;;;
Pilosella piloselloides;GW 3-4-2;;;;;;;;;;;;;;;;;
Pimpinella major;GW 3-4-2;;;;;;;;;;;;;;;;;
Pimpinella saxifraga;GW 3-4-2;;;;;;;;;;;;;;;;;
Plantago lanceolata;GW 3-4-2;;;;;;;;;;;;;;;;1;2
Poa angustifolia;GW 3-4-2;;;;;;;;;;;;;;;;;
Poa pratense;GW 3-4-2;;;;;;;;;;;;;;;;;
Poa pratensis;GW 3-4-2;;;;;;;;;;;;;;;;;
Poa trivalis ;GW 3-4-2;;;;;;;;;;;;;;;;;
Poa trivialis;GW 3-4-2;;;;;;;;;;;;;;;;;
Primula veris;GW 3-4-2;;;;;;;;;;;;;;;;;
Prunella vulgaris;GW 3-4-2;;;;;;;;;;;;;;;;;
Ranunculus acris;GW 3-4-2;;;;;;;;;;;;;;;;;
Ranunculus bulbosus;GW 3-4-2;;;;;;;;;;;;;;;;;
Ranunculus ficaria;GW 3-4-2;;;;;;;;;;;;;;;;;
Ranunculus montanus;GW 3-4-2;;;;;;;;;;;;;;;;;
Ranunculus repens;GW 3-4-2;;;;;;;;;;;;;;;;;
Rhinanthus minor;GW 3-4-2;;;;;;;;;;;;;;;;;
Rumex acetosa;GW 3-4-2;;;;;;;;;;;;;;;;;
Rumex sanguineus;GW 3-4-2;;;;;;;;;;;;;;;;;
Silene alba;GW 3-4-2;;;;;;;;;;;;;;;;;
Silene flos-cuculi;GW 3-4-2;;;;;;;;;;;;;;;;;
Stellaria media;GW 3-4-2;;;;;;;;;;;;;;;;;
Taraxacum officinale;GW 3-4-2;;;;;;;;;;;;;;;;;
Taraxacum sect Ruderalia;GW 3-4-2;;;;;;;;;;;;;;;;;
Thlaspi arvense;GW 3-4-2;;;;;;;;;;;;;;;;;
Tragopodon pratensis;GW 3-4-2;;;;;;;;;;;;;;;;;
Trifolium dubium;GW 3-4-2;;;;;;;;;;;;;;;;;
Trifolium incarnatum;GW 3-4-2;;;;;;;;;;;;;;;;;
Trifolium medium;GW 3-4-2;;;;;;;;;;;;;;;;;
Trifolium pratense;GW 3-4-2;;;;;;;;;;;;;;;;;
Trifolium repens;GW 3-4-2;;;;;;;;;;;;;;;;;
Trisetum flavescens;GW 3-4-2;;;;;;;;;;;;9;17;17;15;10;3
Trollius europaeus;GW 3-4-2;;;;;;;;;;;;;;;;;
Veronica arvensis;GW 3-4-2;;;;;;;;;;;;;;;;;
Veronica chamaedrys;GW 3-4-2;;;;;;;;;;;;;;;;;
Veronica filiformis;GW 3-4-2;;;;;;;;2;3;2;4;4;2;4;3;;
Veronica hederifolia;GW 3-4-2;;;;;;;;;;;;;;;;;
Veronica persica;GW 3-4-2;;;;;;;;;;;;;;;;;
Veronica polita;GW 3-4-2;;;;;;;;;;;;;;;;;
Veronica serpyllifolia;GW 3-4-2;;;;;;;;;;;;;;;;;
Vicia angustifolia;GW 3-4-2;;;;;;;;;;;;;;;;;
Vicia cracca;GW 3-4-2;;;;;;;;;;;;;;;;;
Vicia hirsuta;GW 3-4-2;;;;;;;;;;;;;;;;;
Vicia sepium;GW 3-4-2;;;;;;;;;;;;;;;;;
Vicia tetrasperma;GW 3-4-2;;;;;;;;;;;;;;;;;
